step	loss
0	0.159810800740326
1	0.06433588677722853
2	0.05223269335604737
3	0.05071704673238517
4	0.04864906229953287
5	0.04750119190842368
6	0.04580489739142702
7	0.04662929538884204
8	0.044845301368809834
9	0.04432886779318453
10	0.04347621403296001
11	0.04163156504146294
12	0.041912849257865196
13	0.04131124392163662
14	0.03971261423589288
15	0.03946938635406186
