step	corr
0	0.011656963389018065
1	-0.026741337818744708
2	-0.05895264709490843
3	-0.03569566201123121
4	0.019944561328506156
5	0.018044895143799495
6	0.053569251384640526
7	0.08962305707465743
8	0.05900700482549229
9	0.19800264615683885
10	0.1514558542666068
11	0.2092134566702374
12	0.22100994847780217
13	0.2211278328106469
14	0.32319433428045297
15	0.3635505265905625
16	0.376773525511709
17	0.4618294860974147
