step	loss
0	6.597994804382324
0	6.671931743621826
0	6.7195258140563965
0	6.828584671020508
0	6.742839336395264
0	6.658268928527832
0	6.687849998474121
0	6.724337577819824
0	6.674753665924072
0	6.65302038192749
0	6.636761665344238
0	6.470183849334717
0	6.889720916748047
0	6.687424182891846
0	6.591824054718018
0	6.514527320861816
0	6.5584564208984375
0	6.817820072174072
0	6.735878944396973
0	6.706177234649658
0	6.611756801605225
0	6.675097942352295
0	6.821366310119629
0	6.726276397705078
0	6.662593841552734
0	6.813636779785156
0	6.804584980010986
0	6.720513820648193
0	6.642842769622803
0	6.51669979095459
0	6.667397975921631
0	6.745104789733887
0	6.730085849761963
0	6.6216325759887695
0	6.835162162780762
0	6.521327495574951
0	6.692562103271484
0	6.608284950256348
0	6.918494701385498
0	6.54404878616333
0	6.616985321044922
0	6.639085292816162
0	6.580005645751953
0	6.8279829025268555
0	6.806821823120117
0	6.66314172744751
0	6.59265661239624
0	6.7730207443237305
0	6.8413777351379395
0	6.757106304168701
0	6.7074127197265625
0	6.506976127624512
0	6.487186908721924
0	6.630493640899658
0	6.508368492126465
0	6.58894157409668
0	6.722352504730225
0	6.726438045501709
0	6.585381031036377
0	7.007160186767578
0	6.530905723571777
0	6.795855522155762
0	6.656091690063477
0	6.6187896728515625
0	6.683636665344238
0	6.843389987945557
0	6.6069254875183105
0	6.557017803192139
0	6.614686489105225
0	6.911672115325928
0	6.590985298156738
0	6.5870361328125
0	6.6794538497924805
0	6.65045690536499
0	6.800699710845947
0	6.4698710441589355
0	6.850511074066162
0	6.620537281036377
0	6.6792378425598145
0	6.702139854431152
0	6.812077522277832
0	6.712222099304199
0	6.767693996429443
0	6.677006244659424
0	6.587101936340332
0	6.646850109100342
0	6.440238952636719
0	6.509106636047363
0	6.808139324188232
0	6.57846736907959
0	6.531518936157227
0	6.738786220550537
0	6.721912384033203
0	6.789450645446777
0	6.883747100830078
0	6.905863285064697
0	6.654099941253662
0	6.665062427520752
0	6.6462082862854
0	6.843865394592285
0	6.74972677230835
0	6.724169731140137
0	6.642321586608887
0	6.841501712799072
0	6.836681365966797
0	6.745716571807861
0	6.636663436889648
0	6.746006011962891
0	6.564151763916016
0	6.681648254394531
0	6.740505218505859
0	6.589498043060303
0	6.670997142791748
0	6.769972801208496
0	6.864804267883301
0	6.887004852294922
0	6.591685771942139
0	6.632043361663818
0	6.585072040557861
0	6.6139349937438965
0	6.6180877685546875
0	6.634851932525635
0	6.621232509613037
0	6.671569347381592
0	6.754984378814697
0	6.654458999633789
0	6.61884069442749
0	6.856621742248535
0	6.768434047698975
0	6.754127025604248
0	6.849463939666748
0	6.606161117553711
0	6.692654609680176
0	6.697518348693848
0	6.690866470336914
0	6.573076248168945
0	6.516458034515381
0	6.675079822540283
0	6.945276260375977
0	6.594171047210693
0	6.789821624755859
0	6.615138530731201
0	6.70339822769165
0	6.930711269378662
0	6.448919296264648
0	6.723021984100342
0	6.665083885192871
0	6.444243431091309
0	6.686201095581055
0	6.709720611572266
0	6.8035712242126465
0	6.533811569213867
0	6.421412944793701
0	6.7836012840271
0	6.731724262237549
0	6.500328540802002
0	6.547621250152588
0	6.649067401885986
0	6.651986598968506
0	6.411439895629883
0	6.830372333526611
0	6.657364845275879
0	6.825771808624268
0	6.548515319824219
0	6.610267639160156
0	6.5090556144714355
0	6.6500701904296875
0	6.732316970825195
0	6.649509906768799
0	6.703903675079346
0	6.615771293640137
0	6.733114242553711
0	6.64589786529541
0	6.484148979187012
0	6.672358989715576
0	6.632306098937988
0	6.58777379989624
0	6.636314392089844
0	6.858242034912109
0	6.576294898986816
0	6.577103137969971
0	6.573771953582764
0	6.603151798248291
0	6.882782459259033
0	6.619330406188965
0	6.475799083709717
0	6.678748607635498
0	6.873772621154785
0	6.626184940338135
0	6.895914077758789
0	6.767553329467773
0	6.559154987335205
0	6.470673084259033
0	6.622303485870361
0	6.791421413421631
0	6.55957555770874
0	6.676522731781006
0	6.727799892425537
0	6.6231889724731445
0	6.658828258514404
0	6.636385917663574
0	6.84619140625
0	6.6298322677612305
0	6.611698627471924
0	6.761317729949951
0	6.507172584533691
0	6.549726963043213
0	6.634975910186768
0	6.761481285095215
0	6.670852184295654
0	6.614195346832275
0	6.682852268218994
0	6.697297096252441
0	6.82429838180542
0	6.797843933105469
0	6.899592399597168
0	6.568563461303711
0	6.837183475494385
0	6.5759711265563965
0	6.731327056884766
0	6.639105796813965
0	6.659398555755615
0	6.731495380401611
0	6.549971103668213
0	6.922311305999756
0	6.655766010284424
0	6.438501358032227
0	6.737151145935059
0	6.419025421142578
0	6.6300272941589355
0	6.711065769195557
0	6.731632232666016
0	6.594238758087158
0	6.755187034606934
0	6.636742115020752
0	6.649509906768799
0	6.70539665222168
0	6.90678071975708
0	6.628893852233887
0	6.792652606964111
0	6.594749927520752
0	6.869967937469482
0	6.637217044830322
0	6.822171688079834
0	6.4898362159729
0	6.561886310577393
0	6.664968967437744
0	6.596993446350098
0	6.428242206573486
0	6.628872394561768
0	6.833621501922607
0	6.77319860458374
0	6.606592178344727
0	6.544266700744629
0	6.443870544433594
0	6.854479789733887
0	6.564434051513672
0	6.763519287109375
0	6.55171537399292
0	6.509016513824463
0	6.5958170890808105
0	6.8508381843566895
0	6.558777809143066
0	6.781085014343262
0	6.375752925872803
0	6.617784023284912
0	6.583968639373779
0	6.703497409820557
0	6.578935146331787
0	6.604310989379883
0	6.661780834197998
0	6.642205238342285
0	6.523871898651123
0	6.6174421310424805
0	6.586087226867676
0	6.660264015197754
0	6.68198299407959
0	6.61860990524292
0	6.581369876861572
0	6.558291435241699
0	6.691088676452637
0	6.742114067077637
0	6.342255592346191
0	6.59311056137085
0	6.569479465484619
0	6.662843227386475
0	6.784602165222168
0	6.536503314971924
0	6.643802642822266
0	6.705970287322998
0	6.522714614868164
0	6.709559917449951
0	6.85694694519043
0	6.660958766937256
0	6.531681060791016
0	6.423469066619873
0	6.750013828277588
0	6.4801130294799805
0	6.408214569091797
0	6.73552131652832
0	6.625778675079346
0	6.632797718048096
0	6.651434421539307
0	6.503159523010254
0	6.663100719451904
0	6.676997661590576
0	6.822584629058838
0	6.643351078033447
0	6.6588239669799805
0	6.838363170623779
0	6.614723205566406
0	6.5867815017700195
0	6.623950481414795
0	6.581035614013672
0	6.740102291107178
0	6.785679817199707
0	6.5246663093566895
0	6.620847225189209
0	6.934700012207031
0	6.604305744171143
0	6.778014659881592
0	6.520373344421387
0	6.659549236297607
0	6.785585403442383
0	6.542388916015625
0	6.446444511413574
0	6.626200199127197
0	6.432039260864258
0	6.563586235046387
0	6.692656517028809
0	6.810251235961914
0	6.657217025756836
0	6.535593032836914
0	6.704366683959961
0	6.655755996704102
0	6.587599277496338
0	6.781590938568115
0	6.712793827056885
0	6.726046562194824
0	6.750134468078613
0	6.767184734344482
0	6.559207439422607
0	6.556294918060303
0	6.639721870422363
0	6.581862449645996
0	6.510557651519775
0	6.65634822845459
0	6.559105396270752
0	6.613284587860107
0	6.565273284912109
0	6.600987911224365
0	6.712672710418701
0	6.569890975952148
0	6.606957912445068
0	6.69438362121582
0	6.7328033447265625
0	6.57431697845459
0	6.712890625
0	6.5179219245910645
0	6.556275367736816
0	6.439828872680664
0	6.854858875274658
0	6.532367706298828
0	6.600977420806885
0	6.651778697967529
0	6.8310394287109375
0	6.637418746948242
0	6.655071258544922
0	6.560604572296143
0	6.83063268661499
0	6.628380298614502
0	6.836912155151367
0	6.815094470977783
0	6.650462627410889
0	6.4586873054504395
0	6.42881441116333
0	6.51511812210083
0	6.790828227996826
0	6.560695648193359
0	6.528470039367676
0	6.6587395668029785
0	6.7265143394470215
0	6.724825859069824
0	6.654792785644531
0	6.547707557678223
0	6.8063459396362305
0	6.518589496612549
1	6.278554439544678
1	6.603847980499268
1	6.377499580383301
1	6.787497043609619
1	6.4008259773254395
1	6.741590976715088
1	6.6158552169799805
1	6.771419525146484
1	6.701952934265137
1	6.673102378845215
1	6.824605464935303
1	6.5095696449279785
1	6.576294898986816
1	6.619819641113281
1	6.601362705230713
