step	corr
0	0.009791574402856386
1	0.005851665797278871
2	-0.009453369777475809
3	-0.026684366395425554
4	-0.023829027301351946
5	-0.0339187677959157
6	0.042005335405189
7	-0.024416501858502068
8	-0.07691105472652461
9	-0.053298047781535546
10	0.08915322825801919
11	0.05532817850466158
12	0.11283052613784805
13	0.05705767401307785
14	0.048078765246661166
15	0.17303886058467716
16	0.27031667069102217
17	0.2216023847390362
18	0.3459688791102169
19	0.5209493435862875
20	0.539860270902585
