step	corr
0	0.055337560530605436
1	0.013464468695950249
2	-0.08556209740290739
3	0.0464131813417111
4	0.03912843846548164
5	0.037895423018366826
6	-0.00868004880403261
7	-0.0009389098702648279
8	0.15012142197948244
9	0.18461527166427688
10	0.17167267755676408
11	0.2680741825705023
12	0.28469541298167406
13	0.3713160265162877
14	0.4451694186286358
